0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.5249218344688416,0.4798504114151001,-1.1110126972198486,0.9998348951339722,0.550665020942688,0.4106193780899048,-1.0947251319885254,0.9997135996818542,0.5658156275749207,0.41044050455093384,-1.0944079160690308,0.9996298551559448,0.5816989541053772,0.4105921983718872,-1.0946836471557617,0.9996204376220703,0.4951954782009125,0.4157930612564087,-1.097346305847168,0.9998143315315247,0.4762362837791443,0.4179803133010864,-1.0970853567123413,0.9998165965080261,0.459709107875824,0.4211887717247009,-1.0973107814788818,0.9998584985733032,0.6125404834747314,0.43218719959259033,-0.8024648427963257,0.9995906949043274,0.44115447998046875,0.44428205490112305,-0.8029822111129761,0.99991774559021,0.5553627610206604,0.5390719175338745,-0.9882711172103882,0.999886155128479,0.4917610287666321,0.5468550324440002,-0.987593948841095,0.9999569654464722,0.7214279770851135,0.6833871006965637,-0.5321155786514282,0.9989203214645386,0.3299204707145691,0.7057868242263794,-0.6054156422615051,0.9998778104782104,0.8125704526901245,0.9822259545326233,-0.4180615544319153,0.4511466324329376,0.201863095164299,0.9996957778930664,-0.5177515745162964,0.7944805026054382,0.8528100252151489,1.3296197652816772,-0.561842679977417,0.04816605523228645,0.12655377388000488,1.3818333148956299,-0.761439859867096,0.20968568325042725,0.88202965259552,1.4036985635757446,-0.6180079579353333,0.04608158767223358,0.088043212890625,1.476547122001648,-0.8273823857307434,0.164735808968544,0.8547468185424805,1.4101585149765015,-0.6743651032447815,0.07240848988294601,0.12732604146003723,1.4798802137374878,-0.9211140871047974,0.23876391351222992,0.8313993215560913,1.3877869844436646,-0.5957580804824829,0.0775933712720871,0.15288856625556946,1.4513442516326904,-0.8073298335075378,0.24611014127731323,0.6386362910270691,1.3612948656082153,-0.030843038111925125,0.0016708479961380363,0.3907511830329895,1.364859938621521,0.03376062959432602,0.0025381625164300203,0.6371459364891052,1.9117414951324463,0.07032939791679382,0.0008649390074424446,0.3988223075866699,1.918761134147644,0.10084889829158783,0.0003826935717370361,0.6373946070671082,2.3977408409118652,0.6374329924583435,0.00014753568393643945,0.414480984210968,2.40126895904541,0.4966256022453308,2.73833629762521e-05,0.6426962614059448,2.4674177169799805,0.6694252490997314,0.00011523647845024243,0.41276535391807556,2.4707038402557373,0.5241615176200867,6.639739876845852e-05,0.602601170539856,2.5646042823791504,0.22517243027687073,0.00012736543430946767,0.44596701860427856,2.5650036334991455,0.0024926261976361275,8.081875421339646e-05
0.5290447473526001,0.4811553359031677,-1.2629023790359497,0.9998370409011841,0.5530840158462524,0.41421934962272644,-1.239926815032959,0.9997167587280273,0.5681180953979492,0.4132556617259979,-1.2396697998046875,0.9996361136436462,0.5837329626083374,0.4129294753074646,-1.2401331663131714,0.9996243119239807,0.49835434556007385,0.41891467571258545,-1.2485711574554443,0.9998146891593933,0.47912177443504333,0.4208114743232727,-1.2483761310577393,0.9998177886009216,0.46220317482948303,0.42298904061317444,-1.2486544847488403,0.9998575448989868,0.612557053565979,0.4321853518486023,-0.8890600204467773,0.9995956420898438,0.44126278162002563,0.4442272484302521,-0.9188219308853149,0.9999181032180786,0.5565135478973389,0.5393726229667664,-1.1163240671157837,0.9998888969421387,0.49521222710609436,0.5474694967269897,-1.1237287521362305,0.9999575614929199,0.7196379899978638,0.6786901354789734,-0.5624216794967651,0.9989739656448364,0.33046695590019226,0.7044194936752319,-0.6683767437934875,0.9998791813850403,0.8120735287666321,0.983552873134613,-0.4095284938812256,0.47210705280303955,0.2005111277103424,0.9983584880828857,-0.5713397860527039,0.7999483346939087,0.8511864542961121,1.3285061120986938,-0.5858655571937561,0.051014289259910583,0.1162414401769638,1.378202199935913,-0.8543542623519897,0.21091066300868988,0.8816577196121216,1.4044029712677002,-0.6521952152252197,0.047607988119125366,0.07571107894182205,1.4722391366958618,-0.9358283877372742,0.16451428830623627,0.8539301753044128,1.4121967554092407,-0.7293981313705444,0.07473296672105789,0.11262162774801254,1.4784071445465088,-1.0460026264190674,0.23782943189144135,0.8305736780166626,1.388159990310669,-0.6280627250671387,0.07936728000640869,0.13823504745960236,1.4497278928756714,-0.9072448015213013,0.24487461149692535,0.6386153101921082,1.3612412214279175,-0.03073905035853386,0.0017926786094903946,0.3904917240142822,1.364261269569397,0.03365112841129303,0.002640819177031517,0.6354167461395264,1.9126783609390259,0.10230940580368042,0.0008716474985703826,0.3942297697067261,1.9193141460418701,0.16819484531879425,0.0003829312336165458,0.6319535374641418,2.4007632732391357,0.745456337928772,0.00015031576913315803,0.4031737446784973,2.405747175216675,0.6738097667694092,2.9274246116983704e-05,0.6359281539916992,2.4715185165405273,0.7841406464576721,0.00011426363926148042,0.39980757236480713,2.4762659072875977,0.7110182642936707,6.937496073078364e-05,0.5975919365882874,2.5670342445373535,0.3042478561401367,0.00013138141366653144,0.4361463189125061,2.5707995891571045,0.14571988582611084,8.236464054789394e-05
0.5377216339111328,0.4814275801181793,-1.2861082553863525,0.9998311400413513,0.5590130090713501,0.41639867424964905,-1.2634698152542114,0.999706506729126,0.5744290351867676,0.41509220004081726,-1.2631887197494507,0.9996247887611389,0.588923454284668,0.4145612418651581,-1.2636191844940186,0.9996111989021301,0.5064523220062256,0.42080941796302795,-1.2741507291793823,0.9998059868812561,0.4860915541648865,0.42241165041923523,-1.27392578125,0.9998089671134949,0.4686973989009857,0.42431727051734924,-1.2741764783859253,0.9998481273651123,0.6137608289718628,0.4321884512901306,-0.9081469774246216,0.9995813369750977,0.4427231252193451,0.4442369341850281,-0.9468077421188354,0.999912679195404,0.5604127645492554,0.539547860622406,-1.137507677078247,0.999887228012085,0.502497673034668,0.5477593541145325,-1.1473203897476196,0.9999560117721558,0.7195525169372559,0.6737083196640015,-0.5876757502555847,0.9990277290344238,0.3321385085582733,0.703950047492981,-0.6819108128547668,0.999877393245697,0.8116077184677124,0.9835108518600464,-0.4123430848121643,0.4930548071861267,0.1996901035308838,0.9984359741210938,-0.5787363648414612,0.8047236800193787,0.8503128290176392,1.3227533102035522,-0.6146657466888428,0.05331271514296532,0.12586326897144318,1.3781318664550781,-0.8489246368408203,0.20757649838924408,0.8809295892715454,1.4039918184280396,-0.6869844198226929,0.048551350831985474,0.09181329607963562,1.4722857475280762,-0.9249168634414673,0.16031669080257416,0.8529927134513855,1.4121527671813965,-0.7616778612136841,0.0760372057557106,0.12657903134822845,1.4784249067306519,-1.0328294038772583,0.23121654987335205,0.8299750089645386,1.387282133102417,-0.6562771201133728,0.08029413223266602,0.14881698787212372,1.449681043624878,-0.8996354341506958,0.23845452070236206,0.6404615640640259,1.36124849319458,-0.03529147058725357,0.0019325970206409693,0.39219939708709717,1.3652064800262451,0.0381474569439888,0.002773597836494446,0.6381294131278992,1.9132609367370605,0.09903471916913986,0.0008858020300976932,0.39839354157447815,1.923219919204712,0.20948955416679382,0.0003898997965734452,0.6331714987754822,2.4031527042388916,0.7456137537956238,0.0001551481254864484,0.40415486693382263,2.4142301082611084,0.7420724034309387,3.148925316054374e-05,0.6366362571716309,2.4736697673797607,0.7840568423271179,0.00011559874110389501,0.40005818009376526,2.4863340854644775,0.7823970317840576,7.50651815906167e-05,0.599533200263977,2.5721685886383057,0.3000543713569641,0.0001347875368082896,0.4369967579841614,2.579044818878174,0.21466699242591858,8.417689241468906e-05
0.5471510291099548,0.48317110538482666,-1.2618508338928223,0.999823808670044,0.5662842392921448,0.4199426472187042,-1.2391502857208252,0.9996951222419739,0.581727147102356,0.4184524118900299,-1.2388954162597656,0.9996094107627869,0.596100926399231,0.4175638258457184,-1.2393758296966553,0.9995962977409363,0.5164323449134827,0.4237624704837799,-1.2507578134536743,0.9997960925102234,0.49483340978622437,0.4250691533088684,-1.250537395477295,0.9997979998588562,0.47657886147499084,0.4267338216304779,-1.2507869005203247,0.9998382925987244,0.6166291236877441,0.4322640001773834,-0.8903893232345581,0.9995655417442322,0.44483500719070435,0.44444501399993896,-0.9327031373977661,0.9999076724052429,0.5662659406661987,0.541300892829895,-1.1154364347457886,0.9998856782913208,0.5122750997543335,0.5502353310585022,-1.1266100406646729,0.9999549388885498,0.7199360132217407,0.673007071018219,-0.5803027749061584,0.9990786910057068,0.33395758271217346,0.7034733295440674,-0.6785121560096741,0.9998769164085388,0.811903178691864,0.9845671057701111,-0.40522295236587524,0.5150237679481506,0.19968903064727783,0.9979498982429504,-0.5844249129295349,0.8075263500213623,0.8548730611801147,1.323346495628357,-0.607256293296814,0.05640098825097084,0.12745216488838196,1.3785287141799927,-0.8569232225418091,0.20537106692790985,0.8884921073913574,1.408096432685852,-0.6785322427749634,0.050555478781461716,0.09379607439041138,1.4729125499725342,-0.9353624582290649,0.1585400402545929,0.8604634404182434,1.4183762073516846,-0.7547849416732788,0.07882283627986908,0.12877888977527618,1.4791667461395264,-1.045048713684082,0.2278517186641693,0.8365014791488647,1.3920782804489136,-0.6489659547805786,0.08267105370759964,0.15078310668468475,1.4502812623977661,-0.9086859822273254,0.23517295718193054,0.6423531770706177,1.3617852926254272,-0.0352119579911232,0.0020613893866539,0.39443331956863403,1.3663241863250732,0.03806731477379799,0.0028828121721744537,0.6403571367263794,1.9165838956832886,0.1218906044960022,0.0008966315072029829,0.40221723914146423,1.9273960590362549,0.2015436440706253,0.000397080642869696,0.6355942487716675,2.409001350402832,0.7988783717155457,0.00015685179096180946,0.4092028737068176,2.4191901683807373,0.7286388874053955,3.3543252357048914e-05,0.6378588676452637,2.479752779006958,0.840343177318573,0.00011357840412529185,0.40444216132164,2.4906933307647705,0.7686704397201538,7.851116970414296e-05,0.6056062579154968,2.576282262802124,0.3594326376914978,0.00013917111209593713,0.44313329458236694,2.5835723876953125,0.2029135674238205,8.559432899346575e-05
0.564914882183075,0.49779826402664185,-1.2256048917770386,0.9998114705085754,0.5893625020980835,0.4358924627304077,-1.2140190601348877,0.999669075012207,0.6062365770339966,0.4345356822013855,-1.2135207653045654,0.9995760321617126,0.6215435266494751,0.43386411666870117,-1.2139066457748413,0.9995608925819397,0.5392549633979797,0.43639934062957764,-1.2488869428634644,0.9997798204421997,0.519090473651886,0.43588539958000183,-1.2487647533416748,0.9997817277908325,0.49896448850631714,0.43665093183517456,-1.2491627931594849,0.9998241662979126,0.6343551278114319,0.4422653913497925,-0.8709114193916321,0.9995265007019043,0.45797014236450195,0.4466531574726105,-0.9101543426513672,0.9999001622200012,0.5806790590286255,0.5561784505844116,-1.0765674114227295,0.9998775124549866,0.5289658308029175,0.5619291067123413,-1.1113078594207764,0.9999521970748901,0.7216776609420776,0.6732516884803772,-0.5575892329216003,0.999103844165802,0.33860623836517334,0.7026547193527222,-0.6682097911834717,0.9998766779899597,0.8100705146789551,0.9834455847740173,-0.3296922743320465,0.5301826000213623,0.20233699679374695,0.9940620064735413,-0.580142617225647,0.8040761351585388,0.8558706045150757,1.323111891746521,-0.445462703704834,0.06007044017314911,0.13284075260162354,1.377468466758728,-0.7942048907279968,0.20435315370559692,0.8901212811470032,1.4085183143615723,-0.49703845381736755,0.053653083741664886,0.09743629395961761,1.4728935956954956,-0.8578900098800659,0.15958525240421295,0.8641918301582336,1.4185689687728882,-0.5751252770423889,0.08258494734764099,0.13286201655864716,1.4785922765731812,-0.9679279327392578,0.22752498090267181,0.8391987085342407,1.392337679862976,-0.48623737692832947,0.08662522584199905,0.15662451088428497,1.4494128227233887,-0.844770073890686,0.23532600700855255,0.642420768737793,1.3624175786972046,-0.0245891772210598,0.0021468123886734247,0.3940199017524719,1.3663212060928345,0.02727385237812996,0.0029429132118821144,0.6397024393081665,1.9167729616165161,0.11786259710788727,0.0008813588647171855,0.4011426568031311,1.9272902011871338,0.13322317600250244,0.0003967377415392548,0.6311833262443542,2.410034418106079,0.7618824243545532,0.00015322724357247353,0.40284714102745056,2.41888165473938,0.5810528993606567,3.347589881741442e-05,0.6313391327857971,2.480300188064575,0.8016355633735657,0.0001114905608119443,0.39632222056388855,2.490243434906006,0.6121687889099121,7.754012767691165e-05,0.6039052605628967,2.577928066253662,0.3262583613395691,0.00014039274537935853,0.4369394779205322,2.583050489425659,0.06354313343763351,8.461993274977431e-05
0.5682235956192017,0.5087155103683472,-1.2777496576309204,0.999809741973877,0.5955116748809814,0.44584694504737854,-1.2649986743927002,0.9996618628501892,0.6133908033370972,0.4447716176509857,-1.2645596265792847,0.9995651841163635,0.6300841569900513,0.44462305307388306,-1.2649357318878174,0.9995471835136414,0.5434855222702026,0.4450531005859375,-1.2820073366165161,0.9997764229774475,0.5235572457313538,0.4434907138347626,-1.2817728519439697,0.9997779726982117,0.5035912990570068,0.44371095299720764,-1.2820312976837158,0.9998207688331604,0.6446261405944824,0.4500168561935425,-0.9219986200332642,0.9995123147964478,0.4640618860721588,0.4484890103340149,-0.9758889079093933,0.9998994469642639,0.5859560966491699,0.5679587721824646,-1.1290251016616821,0.9998759627342224,0.5311118960380554,0.5719013810157776,-1.1475155353546143,0.9999523162841797,0.7240174412727356,0.6733924746513367,-0.5773789286613464,0.9991264939308167,0.3420102000236511,0.7023760080337524,-0.7063990235328674,0.9998802542686462,0.8078452348709106,0.9834485650062561,-0.3242635130882263,0.5474228262901306,0.20268630981445312,0.9904108047485352,-0.5941280126571655,0.8065280318260193,0.8540334701538086,1.3219642639160156,-0.43637070059776306,0.06315632909536362,0.13277921080589294,1.375596523284912,-0.8322745561599731,0.2088429033756256,0.8884161114692688,1.4083935022354126,-0.48614317178726196,0.05615302547812462,0.09713130444288254,1.472461223602295,-0.9047842025756836,0.16529785096645355,0.8639165759086609,1.4180362224578857,-0.5714028477668762,0.08570221066474915,0.13275204598903656,1.4766193628311157,-1.0129808187484741,0.23302292823791504,0.8391143679618835,1.3917983770370483,-0.479731947183609,0.08975112438201904,0.1567380577325821,1.4473040103912354,-0.8825763463973999,0.24077953398227692,0.6426687836647034,1.3621429204940796,-0.01949685998260975,0.0021500573493540287,0.39334267377853394,1.3634947538375854,0.022188840433955193,0.002905756700783968,0.6396769881248474,1.9167630672454834,0.1265868842601776,0.0008480474934913218,0.4007871747016907,1.9262899160385132,0.14076384902000427,0.0003859239805024117,0.6311725378036499,2.4107251167297363,0.7673522233963013,0.00014515114889945835,0.4026525914669037,2.4185307025909424,0.6356071829795837,3.25748223986011e-05,0.6311396956443787,2.480898141860962,0.8049231767654419,0.00010480154742253944,0.3964936137199402,2.4900095462799072,0.6711472272872925,7.420781184919178e-05,0.6039925813674927,2.578660249710083,0.32533007860183716,0.00013803434558212757,0.4367045760154724,2.582617998123169,0.0950181633234024,8.202502795029432e-05
0.5730223655700684,0.5142510533332825,-1.4040818214416504,0.9998173713684082,0.5997335314750671,0.45213785767555237,-1.3840157985687256,0.9996737241744995,0.6178324818611145,0.45102599263191223,-1.3836522102355957,0.9995805621147156,0.6345827579498291,0.4507323205471039,-1.3840383291244507,0.9995612502098083,0.548041582107544,0.45096826553344727,-1.3997756242752075,0.9997832775115967,0.5287609696388245,0.44909462332725525,-1.3995089530944824,0.9997844696044922,0.5085493922233582,0.44884294271469116,-1.3997538089752197,0.9998250603675842,0.6484752297401428,0.45552176237106323,-1.0012319087982178,0.9995284080505371,0.4686228632926941,0.45150643587112427,-1.0656737089157104,0.9999027848243713,0.5909411311149597,0.5744714736938477,-1.240347146987915,0.9998804926872253,0.5358331799507141,0.5770301222801208,-1.258365511894226,0.9999539256095886,0.7263798117637634,0.673610508441925,-0.625045895576477,0.9991713762283325,0.3433244526386261,0.7025072574615479,-0.7584920525550842,0.9998830556869507,0.8077475428581238,0.9848750829696655,-0.3334726095199585,0.5628931522369385,0.20268484950065613,0.9893398880958557,-0.6351466178894043,0.8104596734046936,0.8540900945663452,1.3239697217941284,-0.5103778839111328,0.06733810156583786,0.13574032485485077,1.3723773956298828,-0.9145544171333313,0.21172679960727692,0.888664722442627,1.4130041599273682,-0.5798013210296631,0.05950798839330673,0.10205259174108505,1.470692753791809,-1.0008419752120972,0.1683960109949112,0.8646977543830872,1.4221888780593872,-0.6871069669723511,0.09045395255088806,0.13800375163555145,1.473573923110962,-1.1165683269500732,0.2363366037607193,0.8395905494689941,1.3950754404067993,-0.5665141940116882,0.09411606937646866,0.16119582951068878,1.4438462257385254,-0.9686435461044312,0.2437611222267151,0.642897367477417,1.3626078367233276,-0.02001766487956047,0.002151886699721217,0.3930707573890686,1.363366961479187,0.022708754986524582,0.0028596040792763233,0.6388036012649536,1.9195400476455688,0.14829161763191223,0.0008321410859934986,0.39976009726524353,1.9269154071807861,0.16928039491176605,0.000381813442800194,0.6278884410858154,2.414170503616333,0.8400136828422546,0.00013984749966766685,0.40098366141319275,2.41975998878479,0.7244745492935181,3.191399810020812e-05,0.6269786357879639,2.4847817420959473,0.880444347858429,9.94436486507766e-05,0.3952307403087616,2.4908835887908936,0.7647731304168701,7.226396701298654e-05,0.5998679995536804,2.5821850299835205,0.36612603068351746,0.00013589988520834595,0.4339635968208313,2.5848913192749023,0.15541766583919525,8.03965813247487e-05
0.573151171207428,0.518063485622406,-1.4398434162139893,0.9998252987861633,0.5993258953094482,0.4560813307762146,-1.424482822418213,0.999685525894165,0.6171127557754517,0.45503929257392883,-1.4240278005599976,0.9995966553688049,0.6340495347976685,0.4549153447151184,-1.4243360757827759,0.999575674533844,0.5476998686790466,0.4552353620529175,-1.437364101409912,0.9997907876968384,0.5279849767684937,0.45349153876304626,-1.4371178150177002,0.9997923970222473,0.5081988573074341,0.45300811529159546,-1.4373281002044678,0.9998303055763245,0.6497252583503723,0.46037790179252625,-1.0578254461288452,0.9995445609092712,0.4695708155632019,0.4545595943927765,-1.1094474792480469,0.9999065399169922,0.5919576287269592,0.5783282518386841,-1.282076120376587,0.9998846054077148,0.5365353226661682,0.58115553855896,-1.2959158420562744,0.9999553561210632,0.7282269597053528,0.6747081279754639,-0.6817042231559753,0.9992149472236633,0.3444366753101349,0.7025080919265747,-0.8041491508483887,0.9998877048492432,0.8076647520065308,0.9867348074913025,-0.385917603969574,0.5792251229286194,0.2026790827512741,0.9878790974617004,-0.6708545088768005,0.8162940144538879,0.8519884943962097,1.3339393138885498,-0.5174450278282166,0.0708446130156517,0.12306233495473862,1.3728482723236084,-0.9268577694892883,0.21950463950634003,0.8857212066650391,1.4279887676239014,-0.5820098519325256,0.062132298946380615,0.08223764598369598,1.471305251121521,-1.002743124961853,0.1748974323272705,0.8620349168777466,1.438727855682373,-0.686602771282196,0.0943540558218956,0.11881402879953384,1.4757437705993652,-1.1190588474273682,0.24396178126335144,0.8373015522956848,1.4100379943847656,-0.5732043385505676,0.09783796966075897,0.14550837874412537,1.4462833404541016,-0.9806836247444153,0.2516763508319855,0.643989086151123,1.3627898693084717,-0.0203964002430439,0.0021451760549098253,0.3930431604385376,1.3632373809814453,0.023109091445803642,0.002818294567987323,0.6388733386993408,1.9216095209121704,0.1503574401140213,0.000815042934846133,0.39974796772003174,1.9275048971176147,0.17951832711696625,0.0003732388431672007,0.6280418634414673,2.4163978099823,0.8384937047958374,0.00013635761570185423,0.4019448161125183,2.4199445247650146,0.7275861501693726,3.0961429729359224e-05,0.6274497509002686,2.48720121383667,0.8788743019104004,9.554018470225856e-05,0.3965521454811096,2.4906299114227295,0.7679022550582886,7.018976612016559e-05,0.5998905897140503,2.584648370742798,0.37322697043418884,0.00013390000094659626,0.4353422522544861,2.5865681171417236,0.1688748002052307,7.78770336182788e-05
0.573511004447937,0.5190758109092712,-1.3759137392044067,0.9998286366462708,0.6005086302757263,0.4578765332698822,-1.3600612878799438,0.9996882081031799,0.6183602213859558,0.4573865234851837,-1.3596359491348267,0.999599814414978,0.6354158520698547,0.45777627825737,-1.359955906867981,0.9995763897895813,0.5483301877975464,0.4561366140842438,-1.3731720447540283,0.9997931122779846,0.5283427834510803,0.45425522327423096,-1.3729026317596436,0.9997949600219727,0.5085164308547974,0.4537386894226074,-1.3731176853179932,0.9998317360877991,0.6514929533004761,0.46369820833206177,-1.0040372610092163,0.9995457530021667,0.4705030024051666,0.45511114597320557,-1.0568422079086304,0.9999082684516907,0.5928311347961426,0.5802600979804993,-1.2228853702545166,0.9998854398727417,0.5365515947341919,0.5822772979736328,-1.2370169162750244,0.999955952167511,0.7292096614837646,0.6760108470916748,-0.6467235684394836,0.9992400407791138,0.3452627956867218,0.7022607326507568,-0.7679426670074463,0.999890923500061,0.8072816729545593,0.9867275357246399,-0.3454940617084503,0.5886548161506653,0.2026742696762085,0.9879547357559204,-0.64386385679245,0.8192238211631775,0.8481017351150513,1.3308783769607544,-0.450068861246109,0.07163549214601517,0.13056036829948425,1.372904896736145,-0.897011399269104,0.2214547097682953,0.8802822828292847,1.426414966583252,-0.49866047501564026,0.06292486190795898,0.09274309873580933,1.4720196723937988,-0.9713394045829773,0.17792606353759766,0.8573201894760132,1.4362711906433105,-0.588630735874176,0.0953860804438591,0.1306162029504776,1.4763023853302002,-1.0819066762924194,0.24704797565937042,0.8334601521492004,1.4071860313415527,-0.4951189160346985,0.09870199859142303,0.15617594122886658,1.446582555770874,-0.9485055804252625,0.25482475757598877,0.6446778774261475,1.3631114959716797,-0.018411686643958092,0.0021162705961614847,0.3931884765625,1.3631324768066406,0.021202800795435905,0.00275244889780879,0.6390182971954346,1.9230934381484985,0.14487914741039276,0.0007998136570677161,0.4002649188041687,1.9277287721633911,0.15961219370365143,0.0003709790762513876,0.6281865239143372,2.41799259185791,0.8133162260055542,0.00013067932741250843,0.40278369188308716,2.419971227645874,0.7068489193916321,3.0221361157600768e-05,0.627852201461792,2.4889304637908936,0.8518663644790649,9.056284034159034e-05,0.39711838960647583,2.4903998374938965,0.7460638284683228,6.826732715126127e-05,0.6001829504966736,2.5857656002044678,0.35759997367858887,0.00013119433424435556,0.4365707039833069,2.5869734287261963,0.12030476331710815,7.55179426050745e-05
0.5743621587753296,0.5196318626403809,-1.3611823320388794,0.999830961227417,0.6013723611831665,0.45932501554489136,-1.352205753326416,0.9996927380561829,0.6191504001617432,0.45892709493637085,-1.3517444133758545,0.9996059536933899,0.6360830664634705,0.45931926369667053,-1.3517223596572876,0.9995815753936768,0.548774003982544,0.4573758542537689,-1.3521872758865356,0.9997950196266174,0.5284727811813354,0.455395370721817,-1.3520305156707764,0.9997965097427368,0.5085746049880981,0.45470142364501953,-1.3523293733596802,0.9998323321342468,0.6515520215034485,0.46515142917633057,-0.9626830220222473,0.9995550513267517,0.4711664617061615,0.4561862349510193,-1.037576675415039,0.9999095797538757,0.5937823057174683,0.580848753452301,-1.2081979513168335,0.9998872876167297,0.5374690294265747,0.5829630494117737,-1.2279542684555054,0.9999566674232483,0.729350209236145,0.6768547296524048,-0.5856452584266663,0.9992699027061462,0.345971018075943,0.7023354172706604,-0.7527356743812561,0.9998919367790222,0.8060840368270874,0.9867264628410339,-0.29807037115097046,0.596119225025177,0.20321914553642273,0.9862556457519531,-0.6202219128608704,0.817924976348877,0.8475626111030579,1.3307850360870361,-0.43047991394996643,0.07163267582654953,0.1305830180644989,1.371863842010498,-0.8865796327590942,0.21756106615066528,0.8799144625663757,1.4253538846969604,-0.4831582009792328,0.06311523914337158,0.09286311268806458,1.4700920581817627,-0.970775306224823,0.1763150990009308,0.8569229245185852,1.434993863105774,-0.5733026266098022,0.09570391476154327,0.13061906397342682,1.4742404222488403,-1.079580545425415,0.2446337342262268,0.8330090641975403,1.4063889980316162,-0.4765591025352478,0.09859718382358551,0.15615704655647278,1.4447095394134521,-0.9391533136367798,0.2517102062702179,0.6440151929855347,1.3633066415786743,-0.01438388042151928,0.0021116756834089756,0.39298346638679504,1.3624117374420166,0.01725396141409874,0.002700560726225376,0.6372998356819153,1.9237940311431885,0.14219006896018982,0.0008090378833003342,0.3998430669307709,1.9276412725448608,0.1321040391921997,0.0003817366959992796,0.6266388297080994,2.4197428226470947,0.799450159072876,0.00012761355901602656,0.4021306037902832,2.420802593231201,0.6257982850074768,3.06430556520354e-05,0.6257676482200623,2.4913079738616943,0.8373256921768188,8.733463619137183e-05,0.39620107412338257,2.4917564392089844,0.6581206917762756,6.793732609366998e-05,0.5996444821357727,2.586203098297119,0.34879356622695923,0.00013300922000780702,0.43585270643234253,2.587236166000366,0.05634612590074539,7.509075658163056e-05
